x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20
0.6650118231773376,1.0298855304718018,7.022208148299569e-09,0.6124259829521179,0.9745549559593201,-0.050102364271879196,0.5916152000427246,0.8922781944274902,-0.09369851648807526,0.622104287147522,0.8202436566352844,-0.1411789506673813,0.6687689423561096,0.7682927846908569,-0.18572573363780975,0.6294617652893066,0.7272282838821411,-0.03690053150057793,0.6093126535415649,0.602627694606781,-0.081679567694664,0.6026654243469238,0.527064859867096,-0.11529392004013062,0.602358877658844,0.4603913128376007,-0.14162816107273102,0.6861616373062134,0.7327609658241272,-0.052530571818351746,0.7212004065513611,0.5939288139343262,-0.10619821399450302,0.7462930679321289,0.5059216618537903,-0.14252528548240662,0.7708234786987305,0.42757657170295715,-0.1674821376800537,0.7345621585845947,0.7727882862091064,-0.07597550749778748,0.7293831706047058,0.705072820186615,-0.13415256142616272,0.6932443380355835,0.7791883945465088,-0.14176954329013824,0.6773805618286133,0.8330084681510925,-0.13728110492229462,0.7739900350570679,0.8348116278648376,-0.10760711878538132,0.7672087550163269,0.7661950588226318,-0.1551353931427002,0.7329371571540833,0.8064598441123962,-0.16088852286338806,0.7119867205619812,0.8478501439094543,-0.1575438231229782
0.14125901460647583,0.9685704112052917,-8.705618448345831e-10,0.20158278942108154,0.9575252532958984,-0.06638564169406891,0.23127183318138123,0.8895294666290283,-0.11360211670398712,0.18297810852527618,0.8112275004386902,-0.15719197690486908,0.13560369610786438,0.7446637749671936,-0.19831450283527374,0.2625039219856262,0.7218202352523804,-0.07611531764268875,0.3099346458911896,0.6080715656280518,-0.12457174062728882,0.335100919008255,0.5305206775665283,-0.16101311147212982,0.3527368903160095,0.4643609821796417,-0.18947237730026245,0.20034663379192352,0.6992822885513306,-0.0759054571390152,0.18987129628658295,0.5600690841674805,-0.1319182962179184,0.173762246966362,0.4681435823440552,-0.17287585139274597,0.15613298118114471,0.39170724153518677,-0.20248709619045258,0.14567674696445465,0.7200062870979309,-0.08144907653331757,0.11471223831176758,0.6884488463401794,-0.13204647600650787,0.1243104338645935,0.7714624404907227,-0.14306730031967163,0.13354787230491638,0.8316177129745483,-0.14278732240200043,0.09731341153383255,0.7680439949035645,-0.09658927470445633,0.07541430741548538,0.7522784471511841,-0.1348111778497696,0.08864744752645493,0.8116127848625183,-0.14226046204566956,0.10452580451965332,0.859687864780426,-0.14092746376991272
0.6695584058761597,1.022512435913086,-3.2869444943628423e-09,0.6117948889732361,0.9569061398506165,-0.05400745943188667,0.5916910767555237,0.868360698223114,-0.0955764651298523,0.623805820941925,0.7950950264930725,-0.13992100954055786,0.673600435256958,0.7443980574607849,-0.17972615361213684,0.6279926300048828,0.7061477899551392,-0.02860170044004917,0.6029221415519714,0.5833380222320557,-0.07216846942901611,0.5942369699478149,0.5056231021881104,-0.10516882687807083,0.5908665657043457,0.4437984526157379,-0.13013547658920288,0.6883496046066284,0.7112365961074829,-0.0393456406891346,0.7242406010627747,0.5664674639701843,-0.09237867593765259,0.7522203922271729,0.47229549288749695,-0.13213428854942322,0.7753505110740662,0.3988940119743347,-0.15839822590351105,0.7369533181190491,0.7533817887306213,-0.058790434151887894,0.7386988401412964,0.6821545958518982,-0.11423380672931671,0.7048701643943787,0.7562937140464783,-0.12117709219455719,0.6892915368080139,0.8135863542556763,-0.11494910717010498,0.7745043039321899,0.8197097778320312,-0.08686324208974838,0.7775571942329407,0.7440662980079651,-0.13276608288288116,0.745888888835907,0.7828674912452698,-0.13765159249305725,0.7263312935829163,0.8287339210510254,-0.13229507207870483
0.15791429579257965,0.9821138381958008,-3.093176603741199e-09,0.2120860517024994,0.950882077217102,-0.06854333728551865,0.22789724171161652,0.8690380454063416,-0.1121232882142067,0.17408886551856995,0.7814978361129761,-0.1516767144203186,0.13016489148139954,0.7127208113670349,-0.18902245163917542,0.26156479120254517,0.703835129737854,-0.057825520634651184,0.3118036985397339,0.5941047072410583,-0.10011696070432663,0.3410005569458008,0.5116507411003113,-0.13522833585739136,0.360818088054657,0.4466530382633209,-0.162632018327713,0.20043063163757324,0.6845899820327759,-0.05413971096277237,0.18891742825508118,0.5381581783294678,-0.1046920195221901,0.16827760636806488,0.440899133682251,-0.14716222882270813,0.1473485827445984,0.36649221181869507,-0.17647260427474976,0.1473127007484436,0.7088825702667236,-0.05778983607888222,0.10921341180801392,0.6558117866516113,-0.10949293524026871,0.11757822334766388,0.7385287880897522,-0.12787564098834991,0.12740787863731384,0.8050786852836609,-0.12993882596492767,0.10104122012853622,0.7615404725074768,-0.07070205360651016,0.07155813276767731,0.7223937511444092,-0.11059918999671936,0.08383066952228546,0.7786134481430054,-0.12252819538116455,0.10039299726486206,0.8320459127426147,-0.1232910007238388
0.6782182455062866,1.0099084377288818,-2.9820979019490323e-09,0.6193588376045227,0.9362565279006958,-0.052466124296188354,0.5997670888900757,0.8471713662147522,-0.09419301897287369,0.6310786008834839,0.7724618315696716,-0.13872767984867096,0.6798155903816223,0.7169718742370605,-0.17857781052589417,0.6275361776351929,0.6840030550956726,-0.028361475095152855,0.6002938747406006,0.5585523843765259,-0.07131919264793396,0.5899959206581116,0.4813418388366699,-0.10219491273164749,0.585813045501709,0.4176273047924042,-0.1257365345954895,0.6890735626220703,0.6897359490394592,-0.04019133001565933,0.725552499294281,0.5421844720840454,-0.09227072447538376,0.7546959519386292,0.44946858286857605,-0.12830306589603424,0.7792785167694092,0.37236011028289795,-0.1519211381673813,0.7390560507774353,0.73370361328125,-0.06080245226621628,0.7428280711174011,0.6580565571784973,-0.11670450866222382,0.7093600630760193,0.7356412410736084,-0.1207924410700798,0.6938772201538086,0.7906471490859985,-0.11231442540884018,0.7782503962516785,0.8018484115600586,-0.08973272889852524,0.7835472822189331,0.7245466113090515,-0.1358925849199295,0.7522794008255005,0.7670882940292358,-0.13895371556282043,0.7329089045524597,0.8122805953025818,-0.13191895186901093
0.16446898877620697,0.9841687083244324,1.0571967745676147e-09,0.2190588116645813,0.9371463656425476,-0.06943587958812714,0.2298818677663803,0.8435639142990112,-0.10715103894472122,0.17154669761657715,0.7540857195854187,-0.14112229645252228,0.12213964015245438,0.6933200359344482,-0.1716378927230835,0.2562217712402344,0.6789343357086182,-0.03763313964009285,0.30575114488601685,0.5644766092300415,-0.07071678340435028,0.33529335260391235,0.48432618379592896,-0.09956558048725128,0.3556877076625824,0.4215452969074249,-0.12285157293081284,0.19214722514152527,0.6650877594947815,-0.03082268312573433,0.18213878571987152,0.5189864039421082,-0.06916995346546173,0.16448119282722473,0.42506134510040283,-0.10802721977233887,0.1471083015203476,0.349364697933197,-0.13594284653663635,0.14019529521465302,0.6945686340332031,-0.033092617988586426,0.10673151910305023,0.6385216116905212,-0.07657583057880402,0.11640767753124237,0.7132223844528198,-0.09547460079193115,0.12441155314445496,0.7742856740951538,-0.0979161188006401,0.0966302677989006,0.7512534260749817,-0.04490688443183899,0.07010157406330109,0.7061508893966675,-0.07901351153850555,0.08255887776613235,0.752966582775116,-0.09081623703241348,0.0974336713552475,0.8010086417198181,-0.09158208221197128
0.6804267764091492,0.9902353286743164,-2.6058848412446878e-09,0.6245452165603638,0.9158102869987488,-0.05387111008167267,0.605228841304779,0.8273357152938843,-0.09735189378261566,0.6366504430770874,0.7526151537895203,-0.14307740330696106,0.6831014752388,0.6950569152832031,-0.18446047604084015,0.630696177482605,0.6651273965835571,-0.03629131615161896,0.60218346118927,0.5394479632377625,-0.08121880143880844,0.590011715888977,0.4623870253562927,-0.11392436176538467,0.5849292278289795,0.3973657190799713,-0.13881142437458038,0.6915796399116516,0.6704214811325073,-0.0474853515625,0.7286173701286316,0.5216598510742188,-0.101099893450737,0.7573566436767578,0.4307587146759033,-0.1376015543937683,0.7825941443443298,0.35373181104660034,-0.16204342246055603,0.7422140836715698,0.714064359664917,-0.06703735888004303,0.7502005100250244,0.6357373595237732,-0.12230728566646576,0.71766197681427,0.7117273807525635,-0.1261405348777771,0.7017771601676941,0.7661250233650208,-0.11854712665081024,0.7818780541419983,0.7821745872497559,-0.09503089636564255,0.7895163893699646,0.7064052820205688,-0.13993214070796967,0.7597876787185669,0.7465805411338806,-0.14324361085891724,0.7407838106155396,0.7886030673980713,-0.13723838329315186
0.15521027147769928,0.9667531251907349,1.1034304026047437e-10,0.2159431129693985,0.9192706942558289,-0.07142365723848343,0.22742384672164917,0.8234959840774536,-0.10766966640949249,0.16526421904563904,0.7313564419746399,-0.13949908316135406,0.11083807796239853,0.6688823699951172,-0.16696962714195251,0.25783446431159973,0.658697783946991,-0.03127264603972435,0.30381307005882263,0.5399198532104492,-0.059010099619627,0.3320392966270447,0.45831865072250366,-0.08290447294712067,0.35117483139038086,0.3947789967060089,-0.10295801609754562,0.19281695783138275,0.6434892416000366,-0.02235775627195835,0.17897456884384155,0.4935663342475891,-0.054341334849596024,0.15679557621479034,0.4009914696216583,-0.08862316608428955,0.13499334454536438,0.3290501832962036,-0.11368092894554138,0.1405733823776245,0.6723805069923401,-0.02343006804585457,0.10604439675807953,0.6154295206069946,-0.06227010115981102,0.11597448587417603,0.6915437579154968,-0.07964266091585159,0.12362733483314514,0.7521229386329651,-0.08103212714195251,0.09617822617292404,0.7277936339378357,-0.034188948571681976,0.06979858130216599,0.6818866729736328,-0.0651714876294136,0.08313402533531189,0.7331212162971497,-0.07619260996580124,0.09904181212186813,0.7830492854118347,-0.07615585625171661
0.683750331401825,0.9786961078643799,-2.964609890909742e-09,0.6279973387718201,0.9033399224281311,-0.056551747024059296,0.610639750957489,0.8080157041549683,-0.09984990209341049,0.6458117961883545,0.729214072227478,-0.1447627991437912,0.6964929699897766,0.6726532578468323,-0.18511833250522614,0.6330640912055969,0.6474422812461853,-0.03565187752246857,0.6046914458274841,0.5209286212921143,-0.07995996624231339,0.5922843217849731,0.44329267740249634,-0.1103847324848175,0.5866028070449829,0.3787097632884979,-0.13337136805057526,0.694718599319458,0.651250958442688,-0.04542357474565506,0.7341441512107849,0.5013482570648193,-0.09737828373908997,0.763969361782074,0.4119991958141327,-0.13054759800434113,0.7903295755386353,0.3342525064945221,-0.15220458805561066,0.7450849413871765,0.6949493885040283,-0.06441296637058258,0.755628228187561,0.6114400029182434,-0.12059278041124344,0.7223637700080872,0.6916236281394958,-0.12291572988033295,0.7066822052001953,0.7469212412834167,-0.11327186971902847,0.7845175266265869,0.7643886208534241,-0.0919659435749054,0.7936062216758728,0.6852849721908569,-0.13774408400058746,0.7632917165756226,0.7288675308227539,-0.1402052491903305,0.7448602914810181,0.7723426222801208,-0.13283763825893402
0.15840239822864532,0.952508807182312,2.767147400106751e-09,0.2189726084470749,0.9051880836486816,-0.07293915748596191,0.2295301854610443,0.809047520160675,-0.10968261957168579,0.16631948947906494,0.7187707424163818,-0.14248856902122498,0.11386667191982269,0.6506806015968323,-0.17207859456539154,0.25272077322006226,0.643307089805603,-0.030231254175305367,0.29958105087280273,0.5232372879981995,-0.060171715915203094,0.32778966426849365,0.4414821267127991,-0.08843839168548584,0.3464265465736389,0.3764687478542328,-0.1117817834019661,0.1877002716064453,0.6286084651947021,-0.021142631769180298,0.17127516865730286,0.4801771938800812,-0.05570774897933006,0.14898714423179626,0.38637593388557434,-0.09623142331838608,0.12588664889335632,0.3157663345336914,-0.1260576993227005,0.13676881790161133,0.6560697555541992,-0.022080862894654274,0.1006115972995758,0.6053070425987244,-0.06320415437221527,0.10993842780590057,0.679774284362793,-0.0864032655954361,0.11500037461519241,0.739384114742279,-0.09234344959259033,0.09433308988809586,0.7071797251701355,-0.03295700252056122,0.06669288128614426,0.6653711199760437,-0.06691548228263855,0.07920060306787491,0.7169926762580872,-0.08190463483333588,0.09280970692634583,0.7675249576568604,-0.08504761755466461
